#{"t_start": 1745330769.991164, "env_id": "None"}
r,l,t,user_id,item_interact,item_clicks
20.138084,50,51.468321,1,"(np.int64(32073), np.int64(17764), np.int64(40078), np.int64(45618), np.int64(2162), np.int64(39055), np.int64(47526), np.int64(17310), np.int64(47526), np.int64(47526), np.int64(12574), np.int64(47526), np.int64(33472), np.int64(7400), np.int64(25672), np.int64(39992), np.int64(3950), np.int64(19774), np.int64(32269), np.int64(16479), np.int64(35395), np.int64(42423), np.int64(38208), np.int64(11404), np.int64(14582), np.int64(5189), np.int64(37133), np.int64(49061), np.int64(3559), np.int64(39822), np.int64(239), np.int64(11906), np.int64(3559), np.int64(17219), np.int64(47463), np.int64(17294), np.int64(3559), np.int64(8706), np.int64(6378), np.int64(22108), np.int64(3559), np.int64(25579), np.int64(40327), np.int64(23355), np.int64(12600), np.int64(3559), np.int64(11524), np.int64(24618), np.int64(40974), np.int64(10809))","(1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1)"
14.969646,50,51.975405,5,"(np.int64(39967), np.int64(26233), np.int64(5927), np.int64(38893), np.int64(44902), np.int64(30028), np.int64(10158), np.int64(24857), np.int64(3726), np.int64(47071), np.int64(24488), np.int64(3364), np.int64(15420), np.int64(23044), np.int64(20746), np.int64(40871), np.int64(9424), np.int64(3559), np.int64(11728), np.int64(33754), np.int64(19553), np.int64(2267), np.int64(3559), np.int64(120), np.int64(35958), np.int64(22014), np.int64(4860), np.int64(31194), np.int64(3559), np.int64(3559), np.int64(48731), np.int64(43769), np.int64(3559), np.int64(40981), np.int64(3559), np.int64(10275), np.int64(10805), np.int64(29269), np.int64(34324), np.int64(3559), np.int64(35994), np.int64(39424), np.int64(26163), np.int64(44185), np.int64(45109), np.int64(12903), np.int64(10696), np.int64(3559), np.int64(45770), np.int64(39090))","(0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1)"
12.973747,50,52.49833,4,"(np.int64(3559), np.int64(40629), np.int64(11910), np.int64(43963), np.int64(22661), np.int64(3559), np.int64(14747), np.int64(2578), np.int64(48740), np.int64(18162), np.int64(4492), np.int64(42581), np.int64(33971), np.int64(46337), np.int64(2578), np.int64(6315), np.int64(23142), np.int64(11613), np.int64(2578), np.int64(45956), np.int64(2124), np.int64(22113), np.int64(44759), np.int64(2578), np.int64(2578), np.int64(2578), np.int64(2578), np.int64(2578), np.int64(17877), np.int64(2578), np.int64(29993), np.int64(2578), np.int64(9249), np.int64(2578), np.int64(11907), np.int64(25671), np.int64(2578), np.int64(20260), np.int64(2578), np.int64(4861), np.int64(2578), np.int64(36930), np.int64(33496), np.int64(18083), np.int64(38187), np.int64(33143), np.int64(40809), np.int64(16080), np.int64(6333), np.int64(48750))","(1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0)"
15.151308,50,53.008068,2,"(np.int64(2578), np.int64(46232), np.int64(2578), np.int64(18710), np.int64(2578), np.int64(37488), np.int64(2578), np.int64(47980), np.int64(41431), np.int64(22410), np.int64(2578), np.int64(6329), np.int64(10238), np.int64(49588), np.int64(3998), np.int64(7591), np.int64(34407), np.int64(29055), np.int64(8321), np.int64(38229), np.int64(31133), np.int64(2578), np.int64(33644), np.int64(16708), np.int64(29177), np.int64(16109), np.int64(2578), np.int64(35532), np.int64(2578), np.int64(30681), np.int64(27272), np.int64(19650), np.int64(9730), np.int64(40119), np.int64(39266), np.int64(26544), np.int64(48266), np.int64(40148), np.int64(31140), np.int64(12248), np.int64(26544), np.int64(26544), np.int64(26391), np.int64(26544), np.int64(23379), np.int64(26544), np.int64(47337), np.int64(20588), np.int64(26544), np.int64(23218))","(1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
0.839426,50,53.531138,0,"(np.int64(26544), np.int64(22497), np.int64(39362), np.int64(26544), np.int64(18722), np.int64(26544), np.int64(15573), np.int64(26544), np.int64(2012), np.int64(36348), np.int64(42550), np.int64(40051), np.int64(10894), np.int64(25646), np.int64(16788), np.int64(10894), np.int64(6493), np.int64(34309), np.int64(3454), np.int64(16100), np.int64(14767), np.int64(42266), np.int64(10894), np.int64(6875), np.int64(43960), np.int64(25141), np.int64(10894), np.int64(3847), np.int64(1701), np.int64(49355), np.int64(10894), np.int64(28767), np.int64(10894), np.int64(9325), np.int64(3847), np.int64(22312), np.int64(11463), np.int64(19095), np.int64(10894), np.int64(39352), np.int64(3847), np.int64(3847), np.int64(3847), np.int64(40957), np.int64(3847), np.int64(2030), np.int64(3847), np.int64(3847), np.int64(23542), np.int64(10805))","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)"
17.226523,50,54.042155,5,"(np.int64(26567), np.int64(28941), np.int64(3847), np.int64(12880), np.int64(3847), np.int64(1771), np.int64(3847), np.int64(3847), np.int64(49391), np.int64(3847), np.int64(16715), np.int64(10507), np.int64(45029), np.int64(3847), np.int64(11053), np.int64(38809), np.int64(47526), np.int64(10240), np.int64(28466), np.int64(9082), np.int64(3903), np.int64(29181), np.int64(47526), np.int64(25309), np.int64(19746), np.int64(25113), np.int64(3719), np.int64(3362), np.int64(27385), np.int64(47526), np.int64(19035), np.int64(47526), np.int64(10240), np.int64(10054), np.int64(29084), np.int64(3597), np.int64(39363), np.int64(47469), np.int64(36948), np.int64(40366), np.int64(22107), np.int64(47526), np.int64(28183), np.int64(44209), np.int64(3731), np.int64(22383), np.int64(3421), np.int64(39060), np.int64(14003), np.int64(31811))","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0)"
11.698649,50,54.561639,7,"(np.int64(46959), np.int64(48349), np.int64(47526), np.int64(47526), np.int64(2725), np.int64(29296), np.int64(31669), np.int64(10240), np.int64(10240), np.int64(3827), np.int64(12859), np.int64(22596), np.int64(39458), np.int64(26816), np.int64(15403), np.int64(43963), np.int64(8595), np.int64(3095), np.int64(10240), np.int64(10240), np.int64(27449), np.int64(8955), np.int64(41016), np.int64(29197), np.int64(3110), np.int64(10240), np.int64(264), np.int64(10240), np.int64(28704), np.int64(16058), np.int64(40353), np.int64(13516), np.int64(23012), np.int64(16058), np.int64(35183), np.int64(28554), np.int64(16058), np.int64(26154), np.int64(16058), np.int64(31611), np.int64(25745), np.int64(16058), np.int64(7216), np.int64(37933), np.int64(47237), np.int64(16058), np.int64(47961), np.int64(28221), np.int64(16058), np.int64(40433))","(0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0)"
15.4969,50,55.073313,4,"(np.int64(33809), np.int64(30732), np.int64(49608), np.int64(16986), np.int64(35184), np.int64(48651), np.int64(16058), np.int64(33733), np.int64(18236), np.int64(16058), np.int64(8796), np.int64(26988), np.int64(2598), np.int64(3806), np.int64(13371), np.int64(6498), np.int64(13858), np.int64(13371), np.int64(43482), np.int64(26140), np.int64(13371), np.int64(13371), np.int64(8144), np.int64(13371), np.int64(3694), np.int64(13371), np.int64(19636), np.int64(43842), np.int64(13371), np.int64(13371), np.int64(37805), np.int64(40918), np.int64(7266), np.int64(26140), np.int64(1471), np.int64(11925), np.int64(12731), np.int64(9009), np.int64(48639), np.int64(20763), np.int64(5918), np.int64(12926), np.int64(12926), np.int64(29316), np.int64(24085), np.int64(12926), np.int64(33388), np.int64(5020), np.int64(12926), np.int64(12926))","(0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1)"
15.676761,50,55.596695,2,"(np.int64(49325), np.int64(7150), np.int64(32495), np.int64(43409), np.int64(8350), np.int64(12926), np.int64(12926), np.int64(36173), np.int64(21149), np.int64(2206), np.int64(36310), np.int64(48013), np.int64(12926), np.int64(9476), np.int64(49996), np.int64(35819), np.int64(12926), np.int64(45799), np.int64(12926), np.int64(12926), np.int64(9735), np.int64(40918), np.int64(4112), np.int64(33714), np.int64(42827), np.int64(45887), np.int64(17215), np.int64(9939), np.int64(40918), np.int64(42330), np.int64(20599), np.int64(4002), np.int64(40918), np.int64(5523), np.int64(40918), np.int64(40918), np.int64(9287), np.int64(47967), np.int64(25061), np.int64(32973), np.int64(8360), np.int64(40918), np.int64(22298), np.int64(32741), np.int64(46388), np.int64(28406), np.int64(47870), np.int64(15249), np.int64(40918), np.int64(48356))","(1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1)"
10.385204,50,56.107677,6,"(np.int64(31765), np.int64(16273), np.int64(43845), np.int64(23467), np.int64(30932), np.int64(14047), np.int64(37596), np.int64(23467), np.int64(23467), np.int64(38481), np.int64(11931), np.int64(23467), np.int64(23467), np.int64(35957), np.int64(23467), np.int64(39602), np.int64(48446), np.int64(23467), np.int64(32604), np.int64(4441), np.int64(23467), np.int64(43216), np.int64(33501), np.int64(38307), np.int64(23467), np.int64(39440), np.int64(15846), np.int64(23467), np.int64(39999), np.int64(23467), np.int64(43436), np.int64(23467), np.int64(8347), np.int64(30319), np.int64(21427), np.int64(38603), np.int64(23467), np.int64(44558), np.int64(7455), np.int64(26020), np.int64(38871), np.int64(27804), np.int64(20387), np.int64(6302), np.int64(27137), np.int64(16786), np.int64(23467), np.int64(23467), np.int64(47836), np.int64(2330))","(1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1)"
12.102782,50,56.631851,6,"(np.int64(27479), np.int64(9637), np.int64(18730), np.int64(22029), np.int64(23467), np.int64(47940), np.int64(35121), np.int64(19033), np.int64(33974), np.int64(6084), np.int64(37411), np.int64(29330), np.int64(23467), np.int64(41060), np.int64(23467), np.int64(31287), np.int64(23467), np.int64(23427), np.int64(47006), np.int64(24154), np.int64(36347), np.int64(28428), np.int64(23467), np.int64(29332), np.int64(23467), np.int64(23467), np.int64(10701), np.int64(26947), np.int64(23467), np.int64(19447), np.int64(41717), np.int64(23467), np.int64(2780), np.int64(13184), np.int64(23467), np.int64(23327), np.int64(894), np.int64(23467), np.int64(2397), np.int64(24643), np.int64(36579), np.int64(23467), np.int64(35461), np.int64(23467), np.int64(46545), np.int64(44882), np.int64(27959), np.int64(27490), np.int64(14714), np.int64(433))","(0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)"
9.427543,50,57.143055,7,"(np.int64(20467), np.int64(33070), np.int64(47320), np.int64(16688), np.int64(23467), np.int64(23467), np.int64(23467), np.int64(23467), np.int64(1043), np.int64(22257), np.int64(23467), np.int64(12850), np.int64(39613), np.int64(23467), np.int64(33468), np.int64(24078), np.int64(23467), np.int64(23467), np.int64(6209), np.int64(23467), np.int64(11241), np.int64(24607), np.int64(41376), np.int64(46018), np.int64(46354), np.int64(17384), np.int64(23467), np.int64(45968), np.int64(17690), np.int64(40830), np.int64(24687), np.int64(46106), np.int64(765), np.int64(33838), np.int64(32689), np.int64(37383), np.int64(33129), np.int64(43430), np.int64(34482), np.int64(35305), np.int64(23467), np.int64(9460), np.int64(27145), np.int64(9928), np.int64(10195), np.int64(10602), np.int64(23467), np.int64(23467), np.int64(28815), np.int64(37511))","(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1)"
9.032987,50,57.665573,3,"(np.int64(44824), np.int64(38431), np.int64(15889), np.int64(520), np.int64(23467), np.int64(23467), np.int64(23467), np.int64(24819), np.int64(13448), np.int64(49785), np.int64(41788), np.int64(16916), np.int64(23467), np.int64(23467), np.int64(38582), np.int64(32666), np.int64(23467), np.int64(26615), np.int64(6429), np.int64(23467), np.int64(23467), np.int64(23467), np.int64(10812), np.int64(23467), np.int64(44950), np.int64(23467), np.int64(23467), np.int64(19494), np.int64(46358), np.int64(25080), np.int64(13538), np.int64(23467), np.int64(49860), np.int64(12045), np.int64(12045), np.int64(12045), np.int64(27571), np.int64(9303), np.int64(11913), np.int64(28399), np.int64(17600), np.int64(12045), np.int64(23500), np.int64(40197), np.int64(27265), np.int64(33430), np.int64(12045), np.int64(1785), np.int64(10793), np.int64(12045))","(0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1)"
13.28889,50,58.169446,4,"(np.int64(3714), np.int64(49176), np.int64(49075), np.int64(37553), np.int64(47498), np.int64(26384), np.int64(7568), np.int64(12045), np.int64(2345), np.int64(12045), np.int64(29871), np.int64(10739), np.int64(46257), np.int64(12045), np.int64(12045), np.int64(38327), np.int64(12658), np.int64(42606), np.int64(19033), np.int64(15702), np.int64(25644), np.int64(12045), np.int64(12045), np.int64(8630), np.int64(45484), np.int64(12045), np.int64(18612), np.int64(17776), np.int64(12045), np.int64(12045), np.int64(30149), np.int64(12045), np.int64(7759), np.int64(28558), np.int64(12045), np.int64(46329), np.int64(21651), np.int64(12045), np.int64(12045), np.int64(45770), np.int64(14521), np.int64(12045), np.int64(12045), np.int64(21146), np.int64(21493), np.int64(28679), np.int64(20317), np.int64(3486), np.int64(18806), np.int64(38440))","(1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0)"
14.97231,50,58.692219,7,"(np.int64(20817), np.int64(27876), np.int64(22430), np.int64(12045), np.int64(37468), np.int64(14320), np.int64(12045), np.int64(12045), np.int64(28999), np.int64(46270), np.int64(12050), np.int64(21731), np.int64(12045), np.int64(29266), np.int64(30912), np.int64(12045), np.int64(3100), np.int64(12045), np.int64(26270), np.int64(42036), np.int64(45620), np.int64(45348), np.int64(12045), np.int64(40260), np.int64(44469), np.int64(20173), np.int64(7748), np.int64(45052), np.int64(5197), np.int64(28919), np.int64(14568), np.int64(9773), np.int64(13352), np.int64(12045), np.int64(24165), np.int64(2673), np.int64(25322), np.int64(14233), np.int64(45545), np.int64(46134), np.int64(14155), np.int64(47080), np.int64(14155), np.int64(6017), np.int64(14155), np.int64(38436), np.int64(27711), np.int64(17462), np.int64(14155), np.int64(2544))","(1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1)"
15.38155,50,59.203499,1,"(np.int64(15925), np.int64(47409), np.int64(48490), np.int64(35286), np.int64(39255), np.int64(29588), np.int64(11266), np.int64(12737), np.int64(39478), np.int64(40447), np.int64(14155), np.int64(25417), np.int64(42148), np.int64(40508), np.int64(14155), np.int64(8003), np.int64(13814), np.int64(14155), np.int64(45253), np.int64(8391), np.int64(19818), np.int64(22347), np.int64(14155), np.int64(38319), np.int64(6631), np.int64(24792), np.int64(40585), np.int64(30104), np.int64(10312), np.int64(8951), np.int64(13770), np.int64(4873), np.int64(33147), np.int64(36863), np.int64(33575), np.int64(16333), np.int64(46196), np.int64(36863), np.int64(36863), np.int64(48170), np.int64(30231), np.int64(16694), np.int64(36863), np.int64(45295), np.int64(31481), np.int64(36863), np.int64(18070), np.int64(38946), np.int64(40717), np.int64(36863))","(1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1)"
4.177156,50,59.718962,8,"(np.int64(31897), np.int64(36863), np.int64(45075), np.int64(47604), np.int64(26544), np.int64(15706), np.int64(9598), np.int64(36046), np.int64(36863), np.int64(36863), np.int64(36458), np.int64(1089), np.int64(35817), np.int64(46504), np.int64(36863), np.int64(58), np.int64(32272), np.int64(34822), np.int64(36863), np.int64(23290), np.int64(13767), np.int64(36863), np.int64(2251), np.int64(29878), np.int64(44979), np.int64(36863), np.int64(35136), np.int64(43145), np.int64(24352), np.int64(36599), np.int64(36863), np.int64(48009), np.int64(40316), np.int64(36863), np.int64(3200), np.int64(4297), np.int64(36863), np.int64(36863), np.int64(1597), np.int64(34550), np.int64(36863), np.int64(13950), np.int64(36863), np.int64(32440), np.int64(36863), np.int64(36863), np.int64(36863), np.int64(29559), np.int64(36863), np.int64(47557))","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)"
15.551566,50,60.22459,4,"(np.int64(6780), np.int64(49708), np.int64(24810), np.int64(19972), np.int64(35349), np.int64(19450), np.int64(12549), np.int64(23143), np.int64(45900), np.int64(36863), np.int64(5094), np.int64(36863), np.int64(36863), np.int64(8279), np.int64(37562), np.int64(9966), np.int64(10360), np.int64(43728), np.int64(36316), np.int64(36863), np.int64(36863), np.int64(44630), np.int64(22885), np.int64(36863), np.int64(34710), np.int64(33388), np.int64(5060), np.int64(39992), np.int64(966), np.int64(33879), np.int64(14041), np.int64(36863), np.int64(20150), np.int64(36863), np.int64(36863), np.int64(14487), np.int64(36863), np.int64(40296), np.int64(11230), np.int64(9210), np.int64(36863), np.int64(36863), np.int64(24945), np.int64(9995), np.int64(36863), np.int64(36863), np.int64(18818), np.int64(48729), np.int64(48947), np.int64(48729))","(1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1)"
14.200594,50,60.741448,4,"(np.int64(48729), np.int64(43923), np.int64(5524), np.int64(42282), np.int64(45795), np.int64(33961), np.int64(47963), np.int64(21103), np.int64(19623), np.int64(48729), np.int64(5687), np.int64(24214), np.int64(26790), np.int64(48729), np.int64(28143), np.int64(11384), np.int64(15524), np.int64(3859), np.int64(35089), np.int64(38671), np.int64(4868), np.int64(48729), np.int64(39221), np.int64(48729), np.int64(26652), np.int64(25544), np.int64(48729), np.int64(46290), np.int64(48729), np.int64(48729), np.int64(48729), np.int64(48729), np.int64(27059), np.int64(28748), np.int64(1185), np.int64(48729), np.int64(11338), np.int64(41685), np.int64(3590), np.int64(48729), np.int64(42012), np.int64(48729), np.int64(48729), np.int64(45911), np.int64(1163), np.int64(48729), np.int64(2656), np.int64(20207), np.int64(45587), np.int64(36660))","(1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)"
9.286099,50,61.25599,8,"(np.int64(19626), np.int64(5013), np.int64(19300), np.int64(35281), np.int64(48729), np.int64(48729), np.int64(41665), np.int64(41665), np.int64(18347), np.int64(37810), np.int64(31346), np.int64(38956), np.int64(41665), np.int64(34480), np.int64(19545), np.int64(47218), np.int64(41665), np.int64(22165), np.int64(31760), np.int64(3538), np.int64(37107), np.int64(47846), np.int64(45703), np.int64(41665), np.int64(30286), np.int64(9012), np.int64(38583), np.int64(19335), np.int64(41665), np.int64(41665), np.int64(41665), np.int64(10860), np.int64(8054), np.int64(44516), np.int64(17459), np.int64(41665), np.int64(41665), np.int64(11390), np.int64(41665), np.int64(5281), np.int64(36224), np.int64(41665), np.int64(12890), np.int64(46789), np.int64(36224), np.int64(10022), np.int64(35530), np.int64(1999), np.int64(35530), np.int64(3019))","(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1)"
16.482995,50,61.775902,2,"(np.int64(35530), np.int64(578), np.int64(20703), np.int64(21827), np.int64(35530), np.int64(18075), np.int64(7783), np.int64(26841), np.int64(46906), np.int64(35530), np.int64(35530), np.int64(20152), np.int64(28956), np.int64(36970), np.int64(8117), np.int64(35530), np.int64(44313), np.int64(26017), np.int64(35530), np.int64(36224), np.int64(16858), np.int64(41427), np.int64(8291), np.int64(10911), np.int64(35530), np.int64(27331), np.int64(1407), np.int64(44996), np.int64(18929), np.int64(38864), np.int64(18929), np.int64(18929), np.int64(15720), np.int64(14012), np.int64(33461), np.int64(28870), np.int64(18929), np.int64(18929), np.int64(18929), np.int64(32150), np.int64(40624), np.int64(44885), np.int64(18929), np.int64(13604), np.int64(24113), np.int64(13291), np.int64(32196), np.int64(38031), np.int64(18929), np.int64(18929))","(1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1)"
13.08696,50,62.277421,7,"(np.int64(24590), np.int64(43867), np.int64(644), np.int64(3327), np.int64(40669), np.int64(18929), np.int64(18929), np.int64(5137), np.int64(17562), np.int64(28506), np.int64(29034), np.int64(41087), np.int64(18929), np.int64(10906), np.int64(39204), np.int64(4830), np.int64(13333), np.int64(6479), np.int64(1926), np.int64(19342), np.int64(18929), np.int64(29684), np.int64(18929), np.int64(31028), np.int64(18929), np.int64(18929), np.int64(43182), np.int64(21514), np.int64(34018), np.int64(49542), np.int64(49389), np.int64(4746), np.int64(30325), np.int64(27816), np.int64(36278), np.int64(31532), np.int64(44681), np.int64(20297), np.int64(18929), np.int64(9488), np.int64(18929), np.int64(35840), np.int64(20990), np.int64(4570), np.int64(18929), np.int64(15247), np.int64(46969), np.int64(8056), np.int64(18929), np.int64(18929))","(1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
9.425367,50,62.814054,8,"(np.int64(27667), np.int64(12911), np.int64(22306), np.int64(45478), np.int64(12545), np.int64(39029), np.int64(9415), np.int64(47376), np.int64(20763), np.int64(20763), np.int64(20763), np.int64(6361), np.int64(42493), np.int64(6366), np.int64(20763), np.int64(1408), np.int64(20763), np.int64(30431), np.int64(8395), np.int64(20763), np.int64(8431), np.int64(42756), np.int64(29478), np.int64(44655), np.int64(47948), np.int64(37652), np.int64(20763), np.int64(20763), np.int64(10396), np.int64(28953), np.int64(7610), np.int64(14440), np.int64(35530), np.int64(35530), np.int64(35530), np.int64(17137), np.int64(15374), np.int64(36409), np.int64(8169), np.int64(18079), np.int64(35530), np.int64(35530), np.int64(35530), np.int64(28284), np.int64(35530), np.int64(25662), np.int64(4028), np.int64(33407), np.int64(11577), np.int64(842))","(0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1)"
11.98644,50,63.343611,5,"(np.int64(816), np.int64(332), np.int64(41845), np.int64(6592), np.int64(9882), np.int64(35530), np.int64(44262), np.int64(32760), np.int64(35530), np.int64(34410), np.int64(29620), np.int64(43769), np.int64(35530), np.int64(35530), np.int64(25798), np.int64(35530), np.int64(35530), np.int64(48951), np.int64(27941), np.int64(35530), np.int64(2005), np.int64(8834), np.int64(14115), np.int64(28692), np.int64(49666), np.int64(35530), np.int64(20763), np.int64(42387), np.int64(39667), np.int64(7451), np.int64(47467), np.int64(23432), np.int64(14708), np.int64(20763), np.int64(25692), np.int64(20763), np.int64(15696), np.int64(3100), np.int64(28677), np.int64(20763), np.int64(20763), np.int64(32093), np.int64(39890), np.int64(47181), np.int64(10497), np.int64(35368), np.int64(21429), np.int64(47181), np.int64(45040), np.int64(47181))","(1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)"
