#{"t_start": 1745271004.302272, "env_id": "None"}
r,l,t,user_id,item_interact,item_clicks
3.453182,11,883.601815,2,"(np.int64(24021), np.int64(49725), np.int64(22038), np.int64(34756), np.int64(37165), np.int64(3407), np.int64(37009), np.int64(7323), np.int64(11431), np.int64(28762), np.int64(8306))","(1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1)"
8.903075,39,884.024291,2,"(np.int64(10000), np.int64(47317), np.int64(15545), np.int64(20607), np.int64(36753), np.int64(961), np.int64(4555), np.int64(13946), np.int64(33894), np.int64(34624), np.int64(41302), np.int64(11866), np.int64(47493), np.int64(8298), np.int64(19358), np.int64(35247), np.int64(10670), np.int64(40923), np.int64(28861), np.int64(23836), np.int64(24491), np.int64(37884), np.int64(44955), np.int64(30286), np.int64(1711), np.int64(39293), np.int64(30020), np.int64(22551), np.int64(29031), np.int64(44369), np.int64(16440), np.int64(43442), np.int64(44544), np.int64(23419), np.int64(11714), np.int64(21675), np.int64(8351), np.int64(37823), np.int64(21083))","(1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0)"
8.622856,49,884.550261,2,"(np.int64(11850), np.int64(45584), np.int64(43389), np.int64(32167), np.int64(48716), np.int64(49987), np.int64(45311), np.int64(19735), np.int64(29977), np.int64(43369), np.int64(36244), np.int64(43281), np.int64(33048), np.int64(30280), np.int64(39550), np.int64(44606), np.int64(10940), np.int64(2869), np.int64(48324), np.int64(42660), np.int64(22266), np.int64(24890), np.int64(6736), np.int64(42032), np.int64(14456), np.int64(23889), np.int64(12351), np.int64(12457), np.int64(1464), np.int64(45526), np.int64(45814), np.int64(41910), np.int64(30169), np.int64(31245), np.int64(45209), np.int64(42501), np.int64(26005), np.int64(12614), np.int64(6308), np.int64(27206), np.int64(43142), np.int64(5842), np.int64(37915), np.int64(6611), np.int64(31375), np.int64(37636), np.int64(19243), np.int64(30725), np.int64(35069))","(1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0)"
10.870021,50,885.077261,2,"(np.int64(31657), np.int64(20106), np.int64(25979), np.int64(31976), np.int64(2112), np.int64(48501), np.int64(8450), np.int64(38638), np.int64(22440), np.int64(48211), np.int64(23529), np.int64(11279), np.int64(45499), np.int64(48039), np.int64(36381), np.int64(5062), np.int64(31373), np.int64(26537), np.int64(42399), np.int64(43726), np.int64(40475), np.int64(32190), np.int64(9816), np.int64(2558), np.int64(33593), np.int64(48100), np.int64(7714), np.int64(10264), np.int64(7339), np.int64(19096), np.int64(12218), np.int64(23761), np.int64(26308), np.int64(39175), np.int64(43632), np.int64(49530), np.int64(25107), np.int64(32467), np.int64(44347), np.int64(9966), np.int64(17307), np.int64(37748), np.int64(5191), np.int64(34626), np.int64(29771), np.int64(42074), np.int64(32901), np.int64(31991), np.int64(26076), np.int64(33022))","(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0)"
5.394872,20,885.295292,2,"(np.int64(18470), np.int64(40635), np.int64(17802), np.int64(4192), np.int64(45534), np.int64(44556), np.int64(9469), np.int64(20291), np.int64(32131), np.int64(8351), np.int64(43852), np.int64(49374), np.int64(24710), np.int64(27274), np.int64(48688), np.int64(23841), np.int64(33167), np.int64(6781), np.int64(1025), np.int64(3822))","(0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1)"
6.982608,23,885.589841,2,"(np.int64(3739), np.int64(28503), np.int64(8727), np.int64(23365), np.int64(42275), np.int64(24654), np.int64(16063), np.int64(11021), np.int64(47593), np.int64(17332), np.int64(1362), np.int64(19836), np.int64(24836), np.int64(46032), np.int64(1032), np.int64(13476), np.int64(47501), np.int64(20070), np.int64(33477), np.int64(44853), np.int64(47320), np.int64(20760), np.int64(48026))","(1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0)"
5.176926,17,885.783319,2,"(np.int64(29419), np.int64(721), np.int64(45160), np.int64(35305), np.int64(7428), np.int64(22852), np.int64(1548), np.int64(4866), np.int64(27160), np.int64(36052), np.int64(21032), np.int64(12722), np.int64(991), np.int64(26674), np.int64(36205), np.int64(15098), np.int64(35343))","(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0)"
2.779045,15,885.950628,2,"(np.int64(46423), np.int64(15801), np.int64(47994), np.int64(38760), np.int64(49031), np.int64(15822), np.int64(8726), np.int64(2292), np.int64(11709), np.int64(42698), np.int64(32265), np.int64(12421), np.int64(42470), np.int64(49029), np.int64(23447))","(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1)"
12.424205,50,886.481954,2,"(np.int64(29310), np.int64(45152), np.int64(10774), np.int64(9142), np.int64(2197), np.int64(38129), np.int64(11169), np.int64(46102), np.int64(12160), np.int64(26072), np.int64(17903), np.int64(5286), np.int64(38631), np.int64(43046), np.int64(31130), np.int64(7189), np.int64(26459), np.int64(34116), np.int64(23043), np.int64(32716), np.int64(13238), np.int64(1335), np.int64(39506), np.int64(10232), np.int64(43778), np.int64(17362), np.int64(27056), np.int64(17353), np.int64(7900), np.int64(13498), np.int64(12308), np.int64(23933), np.int64(9575), np.int64(31116), np.int64(32489), np.int64(3183), np.int64(13323), np.int64(10061), np.int64(9539), np.int64(27717), np.int64(23056), np.int64(40990), np.int64(35793), np.int64(25033), np.int64(2182), np.int64(32680), np.int64(39149), np.int64(41016), np.int64(12365), np.int64(19952))","(1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)"
9.929409,40,886.906139,2,"(np.int64(6098), np.int64(47268), np.int64(22659), np.int64(23106), np.int64(45635), np.int64(40207), np.int64(5238), np.int64(43807), np.int64(14203), np.int64(6948), np.int64(33702), np.int64(19453), np.int64(42182), np.int64(29839), np.int64(19864), np.int64(27796), np.int64(9691), np.int64(44059), np.int64(45915), np.int64(10685), np.int64(12181), np.int64(12630), np.int64(5682), np.int64(22131), np.int64(3835), np.int64(19171), np.int64(45083), np.int64(47280), np.int64(22859), np.int64(47461), np.int64(27362), np.int64(24607), np.int64(9229), np.int64(25567), np.int64(16509), np.int64(40830), np.int64(12319), np.int64(1520), np.int64(5727), np.int64(21012))","(1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1)"
13.029636,48,887.412065,2,"(np.int64(39873), np.int64(21055), np.int64(4884), np.int64(25853), np.int64(20974), np.int64(6597), np.int64(1399), np.int64(4416), np.int64(14833), np.int64(40104), np.int64(27778), np.int64(49849), np.int64(8262), np.int64(28113), np.int64(16846), np.int64(37589), np.int64(49684), np.int64(35222), np.int64(22869), np.int64(27646), np.int64(18111), np.int64(37441), np.int64(46994), np.int64(42898), np.int64(29405), np.int64(26135), np.int64(21092), np.int64(5164), np.int64(22438), np.int64(40564), np.int64(30611), np.int64(13889), np.int64(40549), np.int64(17061), np.int64(49992), np.int64(1136), np.int64(30760), np.int64(28676), np.int64(3375), np.int64(41384), np.int64(3986), np.int64(28231), np.int64(10143), np.int64(18200), np.int64(1962), np.int64(13990), np.int64(12344), np.int64(5634))","(0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1)"
12.035518,50,887.977974,2,"(np.int64(651), np.int64(2328), np.int64(46394), np.int64(20516), np.int64(4930), np.int64(23067), np.int64(25077), np.int64(11279), np.int64(37781), np.int64(40993), np.int64(37602), np.int64(24372), np.int64(19277), np.int64(33144), np.int64(29140), np.int64(4027), np.int64(15747), np.int64(28726), np.int64(30301), np.int64(14751), np.int64(14148), np.int64(30588), np.int64(46158), np.int64(22631), np.int64(9586), np.int64(19036), np.int64(26084), np.int64(1909), np.int64(4884), np.int64(12457), np.int64(41400), np.int64(45352), np.int64(22210), np.int64(35609), np.int64(24772), np.int64(6086), np.int64(24336), np.int64(40250), np.int64(11089), np.int64(13992), np.int64(8733), np.int64(37038), np.int64(34841), np.int64(44048), np.int64(16837), np.int64(13331), np.int64(3463), np.int64(36911), np.int64(30214), np.int64(24382))","(1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1)"
13.534166,50,888.503459,2,"(np.int64(49234), np.int64(17572), np.int64(4324), np.int64(19861), np.int64(14731), np.int64(39678), np.int64(42256), np.int64(43385), np.int64(21006), np.int64(27270), np.int64(7730), np.int64(5036), np.int64(44540), np.int64(26715), np.int64(25232), np.int64(2633), np.int64(42815), np.int64(21945), np.int64(49532), np.int64(7680), np.int64(37535), np.int64(45051), np.int64(19186), np.int64(4573), np.int64(48091), np.int64(20617), np.int64(46136), np.int64(11264), np.int64(16818), np.int64(2996), np.int64(5500), np.int64(5558), np.int64(33603), np.int64(27254), np.int64(13801), np.int64(39265), np.int64(49576), np.int64(517), np.int64(4269), np.int64(33527), np.int64(1793), np.int64(25191), np.int64(40695), np.int64(3568), np.int64(47830), np.int64(34901), np.int64(4004), np.int64(24287), np.int64(11671), np.int64(13322))","(0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1)"
12.175288,41,888.941501,2,"(np.int64(19127), np.int64(36184), np.int64(46841), np.int64(12650), np.int64(44046), np.int64(14123), np.int64(6594), np.int64(8375), np.int64(7117), np.int64(11168), np.int64(38723), np.int64(697), np.int64(26714), np.int64(36301), np.int64(8330), np.int64(35337), np.int64(38269), np.int64(13160), np.int64(27128), np.int64(23245), np.int64(38076), np.int64(32568), np.int64(20177), np.int64(1958), np.int64(24651), np.int64(14811), np.int64(47216), np.int64(29279), np.int64(18528), np.int64(12712), np.int64(34510), np.int64(2965), np.int64(10428), np.int64(14405), np.int64(7302), np.int64(18643), np.int64(43677), np.int64(22531), np.int64(1984), np.int64(36047), np.int64(7755))","(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1)"
12.019186,50,889.47321,2,"(np.int64(19557), np.int64(42189), np.int64(25642), np.int64(12343), np.int64(46889), np.int64(48434), np.int64(37038), np.int64(47431), np.int64(30008), np.int64(33115), np.int64(11002), np.int64(15870), np.int64(8955), np.int64(49444), np.int64(16545), np.int64(46216), np.int64(19149), np.int64(19691), np.int64(34813), np.int64(9194), np.int64(14279), np.int64(50013), np.int64(13123), np.int64(42935), np.int64(24134), np.int64(6351), np.int64(34050), np.int64(22998), np.int64(38035), np.int64(41784), np.int64(48231), np.int64(8484), np.int64(28150), np.int64(2014), np.int64(11580), np.int64(42099), np.int64(23124), np.int64(31504), np.int64(21791), np.int64(31003), np.int64(39888), np.int64(14186), np.int64(7859), np.int64(4051), np.int64(44038), np.int64(840), np.int64(21368), np.int64(38546), np.int64(14670), np.int64(47028))","(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0)"
17.31421,50,890.008629,2,"(np.int64(24971), np.int64(20420), np.int64(41663), np.int64(29495), np.int64(6674), np.int64(35704), np.int64(24745), np.int64(15294), np.int64(34288), np.int64(14948), np.int64(26577), np.int64(14675), np.int64(8834), np.int64(24780), np.int64(28953), np.int64(20745), np.int64(10834), np.int64(2368), np.int64(30348), np.int64(45244), np.int64(43587), np.int64(27202), np.int64(38055), np.int64(26500), np.int64(9487), np.int64(9396), np.int64(43334), np.int64(24220), np.int64(19066), np.int64(111), np.int64(11747), np.int64(40631), np.int64(49279), np.int64(29572), np.int64(6615), np.int64(42003), np.int64(39840), np.int64(25088), np.int64(9497), np.int64(13362), np.int64(7482), np.int64(9513), np.int64(22772), np.int64(42308), np.int64(36812), np.int64(13004), np.int64(1285), np.int64(3308), np.int64(40), np.int64(23730))","(0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0)"
3.88564,18,890.26483,2,"(np.int64(34973), np.int64(45048), np.int64(17561), np.int64(40949), np.int64(46419), np.int64(16791), np.int64(28113), np.int64(49403), np.int64(31919), np.int64(39887), np.int64(19096), np.int64(35647), np.int64(2901), np.int64(10540), np.int64(46527), np.int64(9028), np.int64(17048), np.int64(3339))","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1)"
14.043888,50,890.809129,2,"(np.int64(12822), np.int64(5461), np.int64(44186), np.int64(4730), np.int64(18933), np.int64(31961), np.int64(14947), np.int64(1430), np.int64(37540), np.int64(2369), np.int64(42468), np.int64(9898), np.int64(43993), np.int64(38015), np.int64(37379), np.int64(32305), np.int64(44250), np.int64(64), np.int64(8273), np.int64(10664), np.int64(16649), np.int64(28579), np.int64(42639), np.int64(18511), np.int64(18071), np.int64(2703), np.int64(43166), np.int64(10656), np.int64(6865), np.int64(28974), np.int64(23870), np.int64(28517), np.int64(42151), np.int64(42723), np.int64(30261), np.int64(43070), np.int64(40873), np.int64(19914), np.int64(16151), np.int64(23685), np.int64(27793), np.int64(38438), np.int64(49191), np.int64(24984), np.int64(15994), np.int64(12796), np.int64(25498), np.int64(39606), np.int64(663), np.int64(31618))","(1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0)"
6.862093,23,891.061016,2,"(np.int64(20900), np.int64(1504), np.int64(29026), np.int64(49468), np.int64(7127), np.int64(45563), np.int64(34870), np.int64(36972), np.int64(8882), np.int64(5737), np.int64(38760), np.int64(34333), np.int64(3631), np.int64(10073), np.int64(18217), np.int64(6374), np.int64(20213), np.int64(4707), np.int64(40141), np.int64(49344), np.int64(30340), np.int64(715), np.int64(34139))","(1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0)"
11.809993,50,891.589558,2,"(np.int64(46320), np.int64(35228), np.int64(44858), np.int64(15246), np.int64(3528), np.int64(45791), np.int64(37691), np.int64(38240), np.int64(10676), np.int64(43059), np.int64(14855), np.int64(2292), np.int64(37493), np.int64(24695), np.int64(283), np.int64(17364), np.int64(10579), np.int64(37018), np.int64(32256), np.int64(5118), np.int64(49795), np.int64(15649), np.int64(19974), np.int64(41241), np.int64(21886), np.int64(29727), np.int64(41036), np.int64(15473), np.int64(25600), np.int64(33636), np.int64(3869), np.int64(16908), np.int64(35706), np.int64(40125), np.int64(3204), np.int64(14800), np.int64(13213), np.int64(37342), np.int64(42990), np.int64(47472), np.int64(8076), np.int64(28248), np.int64(21550), np.int64(20570), np.int64(41610), np.int64(6655), np.int64(32948), np.int64(25968), np.int64(35468), np.int64(2885))","(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1)"
3.991091,14,891.744134,2,"(np.int64(48928), np.int64(38684), np.int64(32681), np.int64(37782), np.int64(22603), np.int64(3049), np.int64(15870), np.int64(43504), np.int64(3306), np.int64(2981), np.int64(23166), np.int64(37916), np.int64(10204), np.int64(19121))","(0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1)"
12.642563,50,892.271137,2,"(np.int64(9404), np.int64(28232), np.int64(29730), np.int64(6455), np.int64(18353), np.int64(26406), np.int64(39464), np.int64(5384), np.int64(16832), np.int64(48275), np.int64(32489), np.int64(44692), np.int64(16275), np.int64(3949), np.int64(8728), np.int64(3936), np.int64(18905), np.int64(16522), np.int64(37305), np.int64(9681), np.int64(20402), np.int64(48161), np.int64(29694), np.int64(41402), np.int64(37502), np.int64(20480), np.int64(26647), np.int64(4464), np.int64(49904), np.int64(7078), np.int64(28417), np.int64(42481), np.int64(33720), np.int64(49261), np.int64(631), np.int64(18948), np.int64(29845), np.int64(42682), np.int64(32787), np.int64(14723), np.int64(47734), np.int64(18061), np.int64(21177), np.int64(45166), np.int64(6133), np.int64(28718), np.int64(7733), np.int64(22192), np.int64(30084), np.int64(10225))","(1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0)"
2.952125,14,892.419955,2,"(np.int64(12414), np.int64(37699), np.int64(703), np.int64(1607), np.int64(40229), np.int64(22764), np.int64(30014), np.int64(979), np.int64(31921), np.int64(49064), np.int64(22682), np.int64(27285), np.int64(11258), np.int64(2986))","(0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1)"
12.058779,49,892.938759,2,"(np.int64(47563), np.int64(10568), np.int64(10121), np.int64(2432), np.int64(46341), np.int64(39196), np.int64(23521), np.int64(3729), np.int64(33515), np.int64(30656), np.int64(26132), np.int64(40333), np.int64(30492), np.int64(32730), np.int64(17169), np.int64(8651), np.int64(20233), np.int64(41144), np.int64(8063), np.int64(41541), np.int64(10415), np.int64(39260), np.int64(21285), np.int64(33578), np.int64(9591), np.int64(27720), np.int64(26764), np.int64(17229), np.int64(15426), np.int64(20550), np.int64(22403), np.int64(43441), np.int64(5422), np.int64(12578), np.int64(21865), np.int64(28237), np.int64(22815), np.int64(24994), np.int64(31085), np.int64(30188), np.int64(37906), np.int64(4776), np.int64(13857), np.int64(30475), np.int64(14669), np.int64(31737), np.int64(3941), np.int64(20411), np.int64(25740))","(0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0)"
5.099339,20,893.155225,2,"(np.int64(44669), np.int64(48562), np.int64(12300), np.int64(19285), np.int64(18909), np.int64(48514), np.int64(31334), np.int64(30933), np.int64(20641), np.int64(34374), np.int64(20059), np.int64(26826), np.int64(1349), np.int64(22821), np.int64(39967), np.int64(31798), np.int64(1679), np.int64(6565), np.int64(47556), np.int64(5250))","(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1)"
5.15169,25,893.420855,2,"(np.int64(18332), np.int64(1983), np.int64(17765), np.int64(36782), np.int64(19237), np.int64(48771), np.int64(42095), np.int64(8719), np.int64(188), np.int64(48015), np.int64(21217), np.int64(26135), np.int64(14301), np.int64(24517), np.int64(7121), np.int64(40510), np.int64(28599), np.int64(28219), np.int64(4607), np.int64(26787), np.int64(45844), np.int64(24931), np.int64(16377), np.int64(19165), np.int64(34716))","(0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)"
11.328574,50,893.951315,2,"(np.int64(37574), np.int64(49447), np.int64(17721), np.int64(19858), np.int64(49745), np.int64(28320), np.int64(27626), np.int64(16962), np.int64(26320), np.int64(38354), np.int64(474), np.int64(35377), np.int64(43730), np.int64(15186), np.int64(26824), np.int64(599), np.int64(20103), np.int64(29929), np.int64(47083), np.int64(47141), np.int64(45711), np.int64(14506), np.int64(28820), np.int64(42262), np.int64(45245), np.int64(28860), np.int64(1765), np.int64(14139), np.int64(6244), np.int64(39002), np.int64(43429), np.int64(21505), np.int64(26034), np.int64(36174), np.int64(27385), np.int64(2261), np.int64(8351), np.int64(23035), np.int64(37639), np.int64(36734), np.int64(45392), np.int64(35090), np.int64(5343), np.int64(5528), np.int64(35562), np.int64(9541), np.int64(11374), np.int64(42123), np.int64(2693), np.int64(25731))","(0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0)"
11.826916,50,894.478947,2,"(np.int64(21831), np.int64(21844), np.int64(76), np.int64(6996), np.int64(19270), np.int64(30070), np.int64(5233), np.int64(24967), np.int64(17480), np.int64(518), np.int64(26363), np.int64(49301), np.int64(24893), np.int64(32436), np.int64(41036), np.int64(29209), np.int64(9634), np.int64(18869), np.int64(15858), np.int64(41783), np.int64(27538), np.int64(14738), np.int64(2560), np.int64(44919), np.int64(41258), np.int64(29461), np.int64(2401), np.int64(10376), np.int64(154), np.int64(27581), np.int64(33825), np.int64(22817), np.int64(24346), np.int64(38877), np.int64(46514), np.int64(43464), np.int64(35878), np.int64(18418), np.int64(39931), np.int64(17146), np.int64(46489), np.int64(33410), np.int64(18107), np.int64(21938), np.int64(36687), np.int64(13751), np.int64(28528), np.int64(32060), np.int64(38701), np.int64(21652))","(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)"
2.964096,11,894.600009,2,"(np.int64(10346), np.int64(8657), np.int64(7224), np.int64(38550), np.int64(38509), np.int64(28525), np.int64(5738), np.int64(3801), np.int64(44750), np.int64(32358), np.int64(9747))","(1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)"
11.611264,50,895.129897,2,"(np.int64(16492), np.int64(32691), np.int64(19898), np.int64(27522), np.int64(34796), np.int64(27368), np.int64(49937), np.int64(42789), np.int64(37899), np.int64(48043), np.int64(30589), np.int64(13718), np.int64(9334), np.int64(1192), np.int64(9505), np.int64(3623), np.int64(15746), np.int64(33563), np.int64(24552), np.int64(40025), np.int64(39778), np.int64(9145), np.int64(26648), np.int64(43986), np.int64(295), np.int64(49327), np.int64(45668), np.int64(33070), np.int64(7511), np.int64(5620), np.int64(37568), np.int64(21785), np.int64(2489), np.int64(3174), np.int64(11890), np.int64(35441), np.int64(18099), np.int64(1087), np.int64(18648), np.int64(2009), np.int64(45889), np.int64(23993), np.int64(28640), np.int64(40429), np.int64(1007), np.int64(43546), np.int64(7802), np.int64(45183), np.int64(29681), np.int64(47122))","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0)"
5.84102,25,895.399117,2,"(np.int64(2146), np.int64(17593), np.int64(39196), np.int64(34226), np.int64(3384), np.int64(8112), np.int64(8077), np.int64(26590), np.int64(7100), np.int64(28491), np.int64(26174), np.int64(11589), np.int64(34505), np.int64(46803), np.int64(26857), np.int64(37385), np.int64(16428), np.int64(34240), np.int64(49312), np.int64(46824), np.int64(30577), np.int64(12464), np.int64(8619), np.int64(16294), np.int64(47820))","(1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0)"
4.013914,23,895.64667,2,"(np.int64(49333), np.int64(8632), np.int64(6883), np.int64(41193), np.int64(37708), np.int64(15948), np.int64(12205), np.int64(11893), np.int64(4740), np.int64(22885), np.int64(35151), np.int64(10227), np.int64(1843), np.int64(19837), np.int64(32714), np.int64(21426), np.int64(48284), np.int64(25369), np.int64(29690), np.int64(35471), np.int64(23220), np.int64(26312), np.int64(3505))","(0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1)"
3.520914,16,895.818773,2,"(np.int64(9352), np.int64(46798), np.int64(174), np.int64(37410), np.int64(33520), np.int64(38941), np.int64(49229), np.int64(17886), np.int64(29043), np.int64(23498), np.int64(25046), np.int64(21655), np.int64(48233), np.int64(7056), np.int64(31048), np.int64(8669))","(1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1)"
4.533216,12,895.957701,2,"(np.int64(18162), np.int64(6076), np.int64(4293), np.int64(27188), np.int64(13840), np.int64(20990), np.int64(16283), np.int64(41678), np.int64(22071), np.int64(6313), np.int64(40646), np.int64(12739))","(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1)"
7.493761,42,896.414295,2,"(np.int64(39269), np.int64(1446), np.int64(42449), np.int64(38068), np.int64(30177), np.int64(7800), np.int64(9567), np.int64(33533), np.int64(29095), np.int64(6970), np.int64(37409), np.int64(43631), np.int64(1545), np.int64(47917), np.int64(13785), np.int64(1688), np.int64(30753), np.int64(32810), np.int64(43899), np.int64(1770), np.int64(907), np.int64(27540), np.int64(29603), np.int64(11519), np.int64(9599), np.int64(7638), np.int64(23373), np.int64(7863), np.int64(17273), np.int64(49452), np.int64(23004), np.int64(35108), np.int64(21889), np.int64(18539), np.int64(47175), np.int64(34107), np.int64(45790), np.int64(37884), np.int64(4107), np.int64(44211), np.int64(48978), np.int64(49088))","(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)"
